1. FORM TYPE	2. REPORTING YEAR	3. TRADE SECRET INDICATOR	4. SANITIZED INDICATOR	5. TITLE OF CERTIFYING OFFICIAL	6. NAME OF CERTIFYING OFFICIAL	7. CERTIFYING OFFICIAL S SIGNATURE INDICATOR	8. DATE SIGNED	9. TRIFD	10. FACILITY NAME	11. FACILITY STREET	12. FACILITY CITY	13. FACILITY COUNTY	14. FACILITY STATE	15. FACILITY ZIP CODE	16. BIA CODE	17. TRIBE NAME	18. MAILING NAME	19. MAILING STREET	20. MAILING CITY	21. MAILING STATE	22. MAILING PROVINCE	23. MAILING ZIP CODE	24. ENTIRE FACILITY IND	25. PARTIAL FACILITY IND	26. FEDERAL FACILITY IND	27. GOCO FACILITY IND	28. ASSIGNED FED FACILITY FLAG	29. ASSIGNED PARTIAL FACILITY FLAG	30. PUBLIC CONTACT NAME	31. PUBLIC CONTACT PHONE	32. PUBLIC CONTACT PHONE EXT	33. PUBLIC CONTACT EMAIL	34. PRIMARY SIC CODE	35. SIC CODE 2	36. SIC CODE 3	37. SIC CODE 4	38. SIC CODE 5	39. SIC CODE 6	40. NAICS ORIGIN	41. PRIMARY NAICS CODE	42. NAICS CODE 2	43. NAICS CODE 3	44. NAICS CODE 4	45. NAICS CODE 5	46. NAICS CODE 6	47. LATITUDE	48. LONGITUDE	49. D and B NR A	50. D and B NR B	51. RCRA NR A	52. RCRA NR B	53. RCRA NR C	54. RCRA NR D	55. RCRA NR E	56. RCRA NR F	57. RCRA NR G	58. RCRA NR H	59. RCRA NR I	60. RCRA NR J	61. NPDES NR A	62. NPDES NR B	63. NPDES NR C	64. NPDES NR D	65. NPDES NR E	66. NPDES NR F	67. NPDES NR G	68. NPDES NR H	69. NPDES NR I	70. NPDES NR J	71. PARENT COMPANY NAME	72. PARENT COMPANY D and B NR	73. STANDARDIZED PARENT COMPANY NAME	74. FOREIGN PARENT COMPANY NAME	75. FOREIGN PARENT COMPANY D and B NR	76. STANDARDIZED FOREIGN PARENT COMPANY NAME	77. FRS FACILITY ID	78. DOCUMENT CONTROL NUMBER	79. CAS NUMBER	80. TRI_CHEM_ID	81. CHEMICAL NAME	82. MIXTURE NAME	83. ELEMENTAL METAL INCLUDED	84. CLASSIFICATION	85. UNIT OF MEASURE	86. HAZARDOUS AIR POLLUTANT - HAPS	87. CARCINOGEN	88. PFAS_IND	89. METAL IND	90. REVISION CODE 1	91. REVISION CODE 2	92. DIOXIN DISTRIBUTION 1	93. DIOXIN DISTRIBUTION 2	94. DIOXIN DISTRIBUTION 3	95. DIOXIN DISTRIBUTION 4	96. DIOXIN DISTRIBUTION 5	97. DIOXIN DISTRIBUTION 6	98. DIOXIN DISTRIBUTION 7	99. DIOXIN DISTRIBUTION 8	100. DIOXIN DISTRIBUTION 9	101. DIOXIN DISTRIBUTION 10	102. DIOXIN DISTRIBUTION 11	103. DIOXIN DISTRIBUTION 12	104. DIOXIN DISTRIBUTION 13	105. DIOXIN DISTRIBUTION 14	106. DIOXIN DISTRIBUTION 15	107. DIOXIN DISTRIBUTION 16	108. DIOXIN DISTRIBUTION 17	109. MAXIMUM AMOUNT ON SITE	110. FUGITIVE AIR EMISSIONS - TOTAL RELEASE POUNDS	111. FUGITIVE AIR EMISSIONS - TOTAL RELEASE RANGE CODE	112. TOTAL FUGITIVE AIR EMISSIONS	113. FUGITIVE AIR EMISSIONS - BASIS OF ESTIMATE	114. STACK AIR EMISSIONS - RELEASE POUNDS	115. STACK AIR EMISSIONS - RELEASE RANGE CODE	116. TOTAL STACK AIR EMISSIONS	117. STACK AIR EMISSIONS - BASIS OF ESTIMATE	118. TOTAL AIR EMISSIONS	119. DISCHARGES TO STREAM A - STREAM NAME	120. DISCHARGES TO STREAM A - RELEASE POUNDS	121. DISCHARGES TO STREAM A - RELEASE RANGE CODE	122. TOTAL DISCHARGES TO STREAM A	123. DISCHARGES TO STREAM A - BASIS OF ESTIMATE	124. DISCHARGES TO STREAM A -     % FROM STORMWATER	125. DISCHARGES TO STREAM B - STREAM NAME	126. DISCHARGES TO STREAM B - RELEASE POUNDS	127. DISCHARGES TO STREAM B - RELEASE RANGE CODE	128. TOTAL DISCHARGES TO STREAM B	129. DISCHARGES TO STREAM B - BASIS OF ESTIMATE	130. DISCHARGES TO STREAM B - % FROM STORMWATER	131. DISCHARGES TO STREAM C - STREAM NAME	132. DISCHARGES TO STREAM C - RELEASE POUNDS	133. DISCHARGES TO STREAM C - RELEASE RANGE CODE	134. TOTAL DISCHARGES TO STREAM C	135. DISCHARGES TO STREAM C - BASIS OF ESTIMATE	136. DISCHARGES TO STREAM C - % FROM STORMWATER	137. DISCHARGES TO STREAM D - STREAM NAME	138. DISCHARGES TO STREAM D - RELEASE POUNDS	139. DISCHARGES TO STREAM D - RELEASE RANGE CODE	140. TOTAL DISCHARGES TO STREAM D	141. DISCHARGES TO STREAM D - BASIS OF ESTIMATE	142. DISCHARGES TO STREAM D - % FROM STORMWATER	143. DISCHARGES TO STREAM E - STREAM NAME	144. DISCHARGES TO STREAM E - RELEASE POUNDS	145. DISCHARGES TO STREAM E - RELEASE RANGE CODE	146. TOTAL DISCHARGES TO STREAM E	147. DISCHARGES TO STREAM E - BASIS OF ESTIMATE	148. DISCHARGES TO STREAM E - % FROM STORMWATER	149. DISCHARGES TO STREAM F - STREAM NAME	150. DISCHARGES TO STREAM F - RELEASE POUNDS	151. DISCHARGES TO STREAM F - RELEASE RANGE CODE	152 TOTAL DISCHARGES TO STREAM F	153 DISCHARGES TO STREAM F - BASIS FOR ESTIMATE	154. DISCHARGES TO STREAM F - % FROM STORMWATER	155. DISCHARGES TO STREAM G - STREAM NAME	156. DISCHARGES TO STREAM G - RELEASE POUNDS	157. DISCHARGES TO STREAM G - RELEASE RANGE CODE	158. TOTAL DISCHARGES TO STREAM G	159. DISCHARGES TO STREAM G - BASIS FOR ESTIMATE	160. DISCHARGES TO STREAM G - % FROM STORMWATER	161. DISCHARGES TO STREAM H - STREAM NAME	162. DISCHARGES TO STREAM H - RELEASE POUNDS	163. DISCHARGES TO STREAM H - RELEASE RANGE CODE	164. TOTAL DISCHARGES TO STREAM H	165. DISCHARGES TO STREAM H - BASIS FOR ESTIMATE	166. DISCHARGES TO STREAM H - % FROM STORMWATER	167. DISCHARGES TO STREAM I - STREAM NAME	168. DISCHARGES TO STREAM I - RELEASE POUNDS	169. DISCHARGES TO STREAM I - RELEASE RANGE CODE	170. TOTAL DISCHARGES TO STREAM I	171. DISCHARGES TO STREAM I - BASIS FOR ESTIMATE	172. DISCHARGES TO STREAM I - % FROM STORMWATER	173. TOTAL NUMBER OF RECEIVING STREAMS	174. TOTAL SURFACE WATER DISCHARGE	175. ON-SITE UNDERGROUND INJ -  RELEASE POUNDS	176. ON-SITE UNDERGROUND INJ - RELEASE RANGE CODE	177. TOTAL ON-SITE UNDERGROUND INJ - POUNDS	178. ON-SITE UNDERGROUND INJ - BASIS FOR ESTIMATE	179. ON-SITE UGRND INJ TO CL I WELLS - RELEASE POUNDS	180. ON-SITE UGRND INJ TO CL I WELLS - RELEASE RANGE CODE	181. TOTAL ON-SITE UGRND INJ TO CL I WELLS - POUNDS	182. ON-SITE UGRND INJ TO CL I WELLS - BASIS OF ESTIMATE	183. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE POUNDS	184. ON-SITE UGRND INJ TO CL II-V WELLS - RELEASE RANGE CODE	185. TOTAL ON-SITE UGRND INJ TO CL II-V WELLS - POUNDS	186. ON-SITE UNGRND INJ TO CL II-V WELLS - BASIS OF ESTIMATE	187. TOTAL ON-SITE UNDERGROUND INJECTION	188. ON-SITE LANDFILLS - RELEASE POUNDS	189. ON-SITE LANDFILLS - RELEASE RANGE CODE	190. TOTAL ON-SITE LANDFILLS	191. ON-SITE LANDFILLS - BASIS OF ESTIMATE	192. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE POUNDS	193. ON-SITE RCRA SUBTITLE C LANDFILLS - RELEASE RANGE CODE	194. TOTAL ON-SITE RCRA SUBTITLE C LANDFILLS - POUNDS	195. ON-SITE RCRA SUBTITLE C LANDFILLS - BASIS OF ESTIMATE	196. OTHER LANDFILLS - RELEASE POUNDS	197. OTHER LANDFILLS - RELEASE RANGE CODE	198. TOTAL OTHER ON-SITE LANDFILLS	199. OTHER LANDFILLS - BASIS OF ESTIMATE	200. LAND TRTMT/APPL FARMING - RELEASE POUNDS	201. LAND TRTMT/APPL FARMING - RELEASE RANGE CODE	202. TOTAL ON-SITE LAND TREATMENT	203. LAND TRTMT/APPL FARMING - BASIS OF ESTIMATE	204. SURFACE IMPOUNDMENT - RELEASE POUNDS	205. SURFACE IMPOUNDMENT - RANGE CODE	206. TOTAL SURFACE IMPOUNDMENTS	207. SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	208. RCRA C SURFACE IMPOUNDMENT - RELEASE POUNDS	209. RCRA C SURFACE IMPOUNDMENT - RANGE CODE	210. TOTAL RCRA C SURFACE IMPOUNDMENTS	211. RCRA C SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	212. OTHER SURFACE IMPOUNDMENT - RELEASE POUNDS	213. OTHER SURFACE IMPOUNDMENT - RANGE CODE	214. TOTAL OTHER SURFACE IMPOUNDMENTS	215. OTHER SURFACE IMPOUNDMENT - BASIS OF ESTIMATE	216. OTHER DISPOSAL - RELEASE POUNDS	217. OTHER DISPOSAL - RANGE CODE	218. TOTAL OTHER DISPOSAL	219. OTHER DISPOSAL - BASIS OF ESTIMATE	220. TOTAL ON-SITE LAND RELEASES	221. TOTAL ON-SITE RELEASES	222. WASTE ROCK PILE MANAGED INDICATOR	223. WASTE ROCK QUANTITY	224. OFF SITE - POTW RELEASES 81C	225. OFF SITE - POTW RELEASES 81D	226. OFF SITE - POTW RELEASES	227. OFF-SITE - STORAGE ONLY	228. OFF-SITE - SOLIDIFICATION/STABILIZATION  - METALS AND METAL COMPOUNDS ONLY	229. OFF-SITE - WASTEWATER TREATMENT RELEASE (EXCLUDING POTWs) - METALS AND METAL COMPOUNDS ONLY	230. OFF-SITE - SOLIDIFICATION/STABLIZATION - RELEASE - METALS AND METAL COMPOUNDS ONLY	231. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWS) METALS AND METAL COMPOUNDS ONLY	232. OFF-SITE - UNDERGROUND INJECTION	233. OFF-SITE - UNDERGROUND INJECTION - CLASS 1 WELLS	234. OFF-SITE - UNDERGROUND INJECTION - CLASS II-V WELLS	235. OFF-SITE - LANDFILLS/DISPOSAL SURFACE IMPOUNDMENTS	236. OFF-SITE - SURFACE IMPOUNDMENT	237. OFF-SITE - RCRA SUBTITLE C SURFACE IMPOUNDMENTS	238. OFF-SITE - OTHER SURFACE IMPOUNDMENTS	239. OFF-SITE - OTHER LANDFILLS	240. OFF-SITE - RCRA SUBTITLE C LANDFILLS	241. OFF-SITE - DISPOSAL - LAND TREATMENT	242. OFF-SITE - DISPOSAL - OTHER LAND DISPOSAL	243. OFF-SITE - DISPOSAL - OTHER OFF-SITE MANAGEMENT	244. OFF-SITE - DISPOSAL - TRANSFER TO WASTE BROKER	245. OFF-SITE - DISPOSAL - UNKNOWN	246. TOTAL TRANSFERRED OFF SITE FOR DISPOSAL	247. OFF-SITE - RECYCLING - SOLVENTS/ORGANICS RECOVERY	248. OFF-SITE - RECYCLING -METALS RECOVERY	249. OFF-SITE - RECYCLING - OTHER REUSE OR RECOVERY	250. OFF-SITE - RECYCLING - ACID REGENERATION	251. OFF-SITE - RECYCLING - TRANSFER TO WASTE BROKER	252. TOTAL TRANSFERRED OFF SITE FOR RECYCLING	253. OFF-SITE - ENERGY RECOVERY	254. OFF-SITE - TRANSFER TO WASTE BROKER FOR ENERGY RECOVERY	255. TOTAL TRANSFERRED OFF SITE FOR ENERGY RECOVERY	256. OFF-SITE - POTW TREATMENT	257. OFF-SITE - SOLIDIFICATION/STABILIZATION TREATMENT - NON METALS	258. OFF-SITE -INCINERATION/THERMAL TREATMENT	259. OFF-SITE - INCINERATION/INSIGNIFICANT HEAT VALUE	260. OFF-SITE - WASTEWATER TREATMENT (EXCLUDING POTWs) - NON-METALS ONLY	261. OFF-SITE - OTHER WASTE TREATMENT	262. OFF-SITE -  TRANSFER TO WASTE BROKER - WASTE TREATMENT	263. TOTAL TRANSFERRED OFF SITE FOR TREATMENT	264. OFF-SITE - TRANSFER TO WASTE BROKER	265. TOTAL TRANSFERRED OFF SITE FOR FURTHER WASTE MANAGEMENT	266. TOTAL POTW TRANSFER	267. ENERGY RECOVERY ON SITE CURRENT YEAR	268. RECYCLED ON SITE CURRENT YEAR	269. TREATED ON SITE CURRENT YEAR	270. TOTAL ON-SITE WASTE MANAGEMENT	271. ON-SITE ENERGY RECOVERY METHOD 1	272. ON-SITE ENERGY RECOVERY METHOD 2	273. ON-SITE ENERGY RECOVERY METHOD 3	274. ON-SITE ENERGY RECOVERY METHOD 4	275. ON-SITE RECYCLING PROCESSES METHOD 1	276. ON-SITE RECYCLING PROCESSES METHOD 2	277. ON-SITE RECYCLING PROCESSES METHOD 3	278. ON-SITE RECYCLING PROCESSES METHOD 4	279. ON-SITE RECYCLING PROCESSES METHOD 5	280. ON-SITE RECYCLING PROCESSES METHOD 6	281. ON-SITE RECYCLING PROCESSES METHOD 7	20250813
R	2024	NO	NO	EHS MANAGER	ANDREW DEFAZIO	ELECTRONIC	2025-07-01	02184WLLST205WO	WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	NORFOLK	MA	02184			WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	MA		02184	YES	NO	NO	NO	NO	NO	DREW DEFAZIO	7818495413		DREW.DEFAZIO@CPPCORP.COM								331513						42.2222	-71.0361	001064427		MAD001064427										MAR05B986	MAR053453									CONSOLIDATED PRECISION PRODUCTS CORP	049363229	CONSOLIDATED PRECISION PRODUCTS CORP				110000311289	1324223168776	7440-02-0	0007440020	Nickel	NA	NO	TRI	Pounds	YES	YES	NO	YES																				05	NA		0		21		21	C 	21	OLD QUINCY RESERVOIR	8		8	M2	100																																																	1	8					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	29	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87318	0	0	0	0	0	0	87318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87318	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	EHS MANAGER	ANDREW DEFAZIO	ELECTRONIC	2025-07-01	02184WLLST205WO	WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	NORFOLK	MA	02184			WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	MA		02184	YES	NO	NO	NO	NO	NO	DREW DEFAZIO	7818495413		DREW.DEFAZIO@CPPCORP.COM								331513						42.2222	-71.0361	001064427		MAD001064427										MAR05B986	MAR053453									CONSOLIDATED PRECISION PRODUCTS CORP	049363229	CONSOLIDATED PRECISION PRODUCTS CORP				110000311289	1324223168764	N120	N120	Diisocyanates	NA	NO	TRI	Pounds	NO	NO	NO	NO																				03	NA		0		0		0	E2	0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	EHS MANAGER	ANDREW DEFAZIO	ELECTRONIC	2025-07-01	02184WLLST205WO	WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	NORFOLK	MA	02184			WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	MA		02184	YES	NO	NO	NO	NO	NO	DREW DEFAZIO	7818495413		DREW.DEFAZIO@CPPCORP.COM								331513						42.2222	-71.0361	001064427		MAD001064427										MAR05B986	MAR053453									CONSOLIDATED PRECISION PRODUCTS CORP	049363229	CONSOLIDATED PRECISION PRODUCTS CORP				110000311289	1324223168752	7440-50-8	0007440508	Copper	NA	NO	TRI	Pounds	NO	NO	NO	YES																				05	NA		0		4		4	C 	4	OLD QUINCY RESERVOIR	24		24	M2	100																																																	1	24					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	28	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190714	0	0	0	0	0	0	190714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190714	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	EHS MANAGER	ANDREW DEFAZIO	ELECTRONIC	2025-07-01	02184WLLST205WO	WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	NORFOLK	MA	02184			WOLLASTON ALLOYS	205 WOOD RD	BRAINTREE	MA		02184	YES	NO	NO	NO	NO	NO	DREW DEFAZIO	7818495413		DREW.DEFAZIO@CPPCORP.COM								331513						42.2222	-71.0361	001064427		MAD001064427										MAR05B986	MAR053453									CONSOLIDATED PRECISION PRODUCTS CORP	049363229	CONSOLIDATED PRECISION PRODUCTS CORP				110000311289	1324223168749	7440-47-3	0007440473	Chromium	NA	NO	TRI	Pounds	YES	NO	NO	YES																				05	NA		0		12		12	C 	12	OLD QUINCY RESERVOIR	3		3	M2	100																																																	1	3					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	15	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70293	0	0	0	0	0	0	70293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70293	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	PRESIDENT AND GM	ULRICH LAUPPER	ELECTRONIC	2025-06-11	01566BRLLCSTURB	PHOTONIS SCIENTIFIC INC	STURBRIDGE BUSINESS PARK RT 20	STURBRIDGE	WORCESTER	MA	01566			PHOTONIS SCIENTIFIC INC	PO BOX 1159	STURBRIDGE	MA		01566	YES	NO	NO	NO	NO	NO	ULRICH LAUPPER	5083474044		U.LAUPPER@EXOSENS.COM								334419						42.115406	-72.125698	081109469		MAR000500116																						NA	EXOSENS			110008420985	1324222550586	N420	N420	Lead compounds	NA	YES	PBT	Pounds	YES	NO	NO	YES																				03	NA		0		NA		0		0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	0	0		.12033	.07067	.191	0	0	0	0	0	0	0	0	0	0	0	0	0	3292	0	0	0	0	0	3292.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3292.191	.191	0	0	0	0	NA				NA							 	
R	2024	NO	NO	ASSOCIATE VICE PRESIDENT	BRIAN MCDONALD	ELECTRONIC	2025-06-25	0107WNKCRP7GAYL	E INK CORP	7 GAYLORD ST	SOUTH HADLEY	HAMPSHIRE	MA	01075			E INK CORP	7 GAYLORD ST	SOUTH HADLEY	MA		01075	YES	NO	NO	NO	NO	NO	BRIAN MCDONALD	6174996128		BMCDONALD@EINK.COM								334419						42.217624	-72.597011			MAC300013125										MANOE3833												NA				110041673463	1324222776700	108-88-3	0000108883	Toluene	NA	NO	TRI	Pounds	YES	NO	NO	NO																				05	497		497	E2	538.48		538.48	E2	1035.48	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	1035.48	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252973.31	0	252973.31	0	0	0	0	0	0	0	0	0	252973.31	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	GM	DAVID LYNCH	ELECTRONIC	2025-04-24	01950HRCTN13MAL	HERO COATINGS INC.	13 MALCOLM HOYT DR	NEWBURYPORT	ESSEX	MA	01950			HERO COATINGS INC.	13 MALCOLM HOYT DR	NEWBURYPORT	MA		01950	YES	NO	NO	NO	NO	NO	DAVID LYNCH	9784620746		DLYNCH@HEROCOATINGS.COM								325520						42.80147	-70.89347	044806818		MAD982196222										MANOE3046												NA				110000310351	1324222432155	108-88-3	0000108883	Toluene	NA	NO	TRI	Pounds	YES	NO	NO	NO																				05	416		416	E2	7899		7899	E2	8315	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	8315	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	REGIONAL ENVIRONMENTAL + LAND MGR	JARRETT TEMPLE	ELECTRONIC	2025-06-27	01906GGRGT1831B	HOLCIM - NER INC.	1831 BROADWAY	SAUGUS	ESSEX	MA	01906			HOLCIM - NER INC.	35 VILLAGE ROAD	MIDDLETOWN	MA		01949	YES	NO	NO	NO	NO	NO	JARRETT TEMPLE	3392067719		J.TEMPLE@HOLCIM.COM								324121	327320					42.448437	-71.029902	019752260		MAD001012038										MAR05J04E	MAR05C108	MAR05A516								HOLCIM PARTICIPATIONS (US) INC.	081260273					110012709122	1324222932093	191-24-2	0000191242	Benzo[g,h,i]perylene	NA	NO	PBT	Pounds	YES	NO	NO	NO																				01	0		0	E1	0		0	E1	0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		0		0	E1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.2	.2	0	0	0	0	0	0	0	0	0	0	0	0	.2	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	REGIONAL ENVIRONMENTAL + LAND MGR	JARRETT TEMPLE	ELECTRONIC	2025-06-27	01906GGRGT1831B	HOLCIM - NER INC.	1831 BROADWAY	SAUGUS	ESSEX	MA	01906			HOLCIM - NER INC.	35 VILLAGE ROAD	MIDDLETOWN	MA		01949	YES	NO	NO	NO	NO	NO	JARRETT TEMPLE	3392067719		J.TEMPLE@HOLCIM.COM								324121	327320					42.448437	-71.029902	019752260		MAD001012038										MAR05J04E	MAR05C108	MAR05A516								HOLCIM PARTICIPATIONS (US) INC.	081260273					110012709122	1324222932081	N590	N590	Polycyclic aromatic compounds	NA	NO	PBT	Pounds	YES	YES	NO	NO																				02	2.6		2.6	E1	2.6		2.6	E1	5.2	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		.6		.6	E1	.6	5.8	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2	18.2	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	VICE PRESIDENT	JON ROTH	ELECTRONIC	2025-07-01	02745RTHTC699TA	ROTHTEC ENGRAVING CORP	699 TARKILN HILL RD	NEW BEDFORD	BRISTOL	MA	02745			ROTHTEC ENGRAVING CORP	699 TARKILN HILL RD	NEW BEDFORD	MA		02745	YES	NO	NO	NO	NO	NO	JON N. ROTH	5089954601		JROTH@ROTHTEC.COM								333248						41.67975	-70.94259	047981758		MAD985289768																						NA				110002086965	1324223161302	N495	N495	Nickel compounds	NA	YES	TRI	Pounds	YES	YES	NO	YES																				05	NA		0		960		960	E1	960	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	960	0		.228	.372	.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.6	0	3059	0	0	0	3059	0	0	0	0	0	0	0	0	0	0	0	0	3059.6	.6	0	0	0	0	NA				NA							 	
R	2024	NO	NO	VICE PRESIDENT	JON ROTH	ELECTRONIC	2025-07-01	02745RTHTC699TA	ROTHTEC ENGRAVING CORP	699 TARKILN HILL RD	NEW BEDFORD	BRISTOL	MA	02745			ROTHTEC ENGRAVING CORP	699 TARKILN HILL RD	NEW BEDFORD	MA		02745	YES	NO	NO	NO	NO	NO	JON N. ROTH	5089954601		JROTH@ROTHTEC.COM								333248						41.67975	-70.94259	047981758		MAD985289768																						NA				110002086965	1324223161290	N420	N420	Lead compounds	NA	YES	PBT	Pounds	YES	NO	NO	YES																				03	0		0	O 	0		0	O 	0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO		JOHN MCKIBBIN	ELECTRONIC	2025-06-18	02032BYRCR333CO	SIEMENS HEALTHCARE DIAGNOSTICS	333 CONEY ST	EAST WALPOLE	NORFOLK	MA	02032			SIEMENS HEALTHCARE DIAGNOSTICS	333 CONEY ST	EAST WALPOLE	MA		02032	YES	NO	NO	NO	NO	NO	RAYMOND DEANE	5089217700		RAYMOND.DEANE@SIEMENS-HEALTHINEERS.COM								325412						42.14976	-71.20135	103231817		MAD000844126										MANOEJ019										SIEMENS CORP		SIEMENS CORP				110010707912	1324222625600	67-56-1	0000067561	Methanol	NA	NO	TRI	Pounds	YES	NO	NO	NO																				03	NA		0		1380		1380	C 	1380	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	1380	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14767	0	14767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14767	0	0	0	0	0	NA				NA							 	
R	2024	NO	NO	PRESIDENT	BRUCE HOUGHTON	ELECTRONIC	2025-06-26	02134HSTNC52CAM	HOUGHTON CHEMICAL CORP	52 CAMBRIDGE ST	ALLSTON	SUFFOLK	MA	02134			HOUGHTON CHEMICAL CORP	52 CAMBRIDGE ST	ALLSTON	MA		02134	YES	NO	NO	NO	NO	NO	BRUCE E. HOUGHTON	6172541010		BHOUGHTON@HOUGHTON.COM								424690						42.359689	-71.120022	001014458		MAD001024058																				HOUGHTON CHEMICAL CORP		HOUGHTON CHEMICAL CORP				110002012205	1324222856674	107-21-1	0000107211	Ethylene glycol	NA	NO	TRI	Pounds	YES	NO	NO	NO																				06	NA		0		NA		0		0	NA			0																																																			0	0					NA		0		NA		0		0					NA		0		NA		0		NA		0						NA		0		NA		0		NA		0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153	0	0	2153	0	0	0	0	0	0	0	0	0	0	0	0	2153	0	0	0	0	0	NA				NA							 	
